,NodesPerBlock,Computed_EdgeCount,Computed_NodeCount,Real_EdgeCount,Real_NodeCount,Matches,MatchCount,Selection Method,Configuration,StructureLearningMethod
930,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
931,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
932,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
933,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
934,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
935,5.0,15.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
936,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
937,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
938,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
939,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
940,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
941,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
942,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
943,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
944,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
945,5.0,17.0,15.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
946,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
947,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
948,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
949,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
950,5.0,15.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
951,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
952,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
953,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
954,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
955,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
956,5.0,18.0,15.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
957,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
958,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
959,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
960,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
961,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
962,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
963,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
964,5.0,15.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
965,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
966,5.0,15.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
967,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
968,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
969,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
970,5.0,15.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
971,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
972,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
973,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
974,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
975,5.0,16.0,15.0,2.0,3.0,[],0.0,Random,No Config,HillClimb
976,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
977,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
978,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
979,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
980,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
981,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
982,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
983,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
984,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
985,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
986,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
987,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
988,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
989,5.0,18.0,15.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
990,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
991,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
992,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
993,5.0,17.0,15.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
994,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
995,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
996,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
997,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
998,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
999,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1000,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1001,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1002,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1003,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1004,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1005,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1006,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1007,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1008,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1009,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1010,5.0,16.0,15.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
1011,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1012,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1013,5.0,17.0,15.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
1014,5.0,15.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1015,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1016,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1017,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1018,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1019,5.0,18.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1020,5.0,17.0,15.0,1.0,2.0,[],0.0,Random,No Config,HillClimb
1021,5.0,16.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1022,5.0,17.0,15.0,0.0,0.0,[],0.0,Random,No Config,HillClimb
1023,25.0,77.0,75.0,13.0,18.0,[],0.0,Random,No Config,HillClimb
1024,25.0,75.0,75.0,8.0,13.0,[],0.0,Random,No Config,HillClimb
1025,25.0,82.0,75.0,3.0,4.0,[],0.0,Random,No Config,HillClimb
1026,25.0,81.0,75.0,11.0,15.0,[],0.0,Random,No Config,HillClimb
1027,25.0,78.0,75.0,15.0,16.0,[],0.0,Random,No Config,HillClimb
1028,25.0,80.0,75.0,12.0,16.0,[],0.0,Random,No Config,HillClimb
1029,25.0,78.0,75.0,12.0,18.0,[],0.0,Random,No Config,HillClimb
1030,25.0,82.0,75.0,7.0,12.0,[],0.0,Random,No Config,HillClimb
1031,25.0,79.0,75.0,12.0,14.0,[],0.0,Random,No Config,HillClimb
1032,25.0,79.0,75.0,4.0,7.0,[],0.0,Random,No Config,HillClimb
1033,25.0,80.0,75.0,7.0,11.0,[],0.0,Random,No Config,HillClimb
1034,25.0,79.0,75.0,11.0,17.0,[],0.0,Random,No Config,HillClimb
1035,25.0,78.0,75.0,15.0,15.0,[],0.0,Random,No Config,HillClimb
1036,25.0,81.0,75.0,11.0,11.0,[],0.0,Random,No Config,HillClimb
1037,25.0,80.0,75.0,6.0,11.0,[],0.0,Random,No Config,HillClimb
1038,25.0,81.0,75.0,14.0,13.0,"[('P22087', 'P62244')]",1.0,Random,No Config,HillClimb
1039,25.0,83.0,75.0,5.0,9.0,[],0.0,Random,No Config,HillClimb
1040,25.0,78.0,75.0,9.0,12.0,[],0.0,Random,No Config,HillClimb
1041,25.0,77.0,75.0,30.0,18.0,[],0.0,Random,No Config,HillClimb
1042,25.0,79.0,75.0,10.0,15.0,[],0.0,Random,No Config,HillClimb
1043,25.0,79.0,75.0,11.0,16.0,[],0.0,Random,No Config,HillClimb
1044,25.0,82.0,75.0,3.0,5.0,[],0.0,Random,No Config,HillClimb
1045,25.0,77.0,75.0,16.0,21.0,"[('ENSG00000132681', 'P16615')]",1.0,Random,No Config,HillClimb
1046,25.0,76.0,75.0,16.0,18.0,[],0.0,Random,No Config,HillClimb
1047,25.0,77.0,75.0,17.0,20.0,[],0.0,Random,No Config,HillClimb
1048,25.0,80.0,75.0,6.0,10.0,[],0.0,Random,No Config,HillClimb
1049,25.0,78.0,75.0,26.0,18.0,[],0.0,Random,No Config,HillClimb
1050,25.0,80.0,75.0,16.0,18.0,[],0.0,Random,No Config,HillClimb
1051,25.0,79.0,75.0,18.0,21.0,[],0.0,Random,No Config,HillClimb
1052,25.0,81.0,75.0,22.0,31.0,[],0.0,Random,No Config,HillClimb
1053,25.0,80.0,75.0,3.0,5.0,[],0.0,Random,No Config,HillClimb
1054,25.0,77.0,75.0,17.0,19.0,[],0.0,Random,No Config,HillClimb
1055,25.0,76.0,75.0,23.0,25.0,[],0.0,Random,No Config,HillClimb
1056,25.0,80.0,75.0,6.0,10.0,[],0.0,Random,No Config,HillClimb
1057,25.0,84.0,75.0,17.0,21.0,[],0.0,Random,No Config,HillClimb
1058,25.0,81.0,75.0,9.0,17.0,[],0.0,Random,No Config,HillClimb
1059,25.0,77.0,75.0,12.0,15.0,[],0.0,Random,No Config,HillClimb
1060,25.0,78.0,75.0,6.0,11.0,[],0.0,Random,No Config,HillClimb
1061,25.0,81.0,75.0,10.0,15.0,[],0.0,Random,No Config,HillClimb
1062,25.0,80.0,75.0,18.0,15.0,"[('Q14974', 'P17987')]",1.0,Random,No Config,HillClimb
1063,25.0,79.0,75.0,22.0,19.0,[],0.0,Random,No Config,HillClimb
1064,25.0,78.0,75.0,16.0,17.0,[],0.0,Random,No Config,HillClimb
1065,25.0,79.0,75.0,9.0,15.0,[],0.0,Random,No Config,HillClimb
1066,25.0,76.0,75.0,20.0,22.0,"[('P50990', 'P39019')]",1.0,Random,No Config,HillClimb
1067,25.0,79.0,75.0,3.0,6.0,[],0.0,Random,No Config,HillClimb
1068,25.0,77.0,75.0,6.0,9.0,[],0.0,Random,No Config,HillClimb
1069,25.0,77.0,75.0,9.0,13.0,[],0.0,Random,No Config,HillClimb
1070,25.0,79.0,75.0,8.0,8.0,[],0.0,Random,No Config,HillClimb
1071,25.0,82.0,75.0,6.0,10.0,[],0.0,Random,No Config,HillClimb
1072,25.0,78.0,75.0,19.0,21.0,[],0.0,Random,No Config,HillClimb
1073,25.0,79.0,75.0,20.0,21.0,"[('ENSG00000172575', 'ENSG00000100346')]",1.0,Random,No Config,HillClimb
1074,25.0,78.0,75.0,14.0,19.0,[],0.0,Random,No Config,HillClimb
1075,25.0,77.0,75.0,11.0,15.0,[],0.0,Random,No Config,HillClimb
1076,25.0,80.0,75.0,11.0,14.0,[],0.0,Random,No Config,HillClimb
1077,25.0,76.0,75.0,4.0,6.0,[],0.0,Random,No Config,HillClimb
1078,25.0,79.0,75.0,11.0,15.0,[],0.0,Random,No Config,HillClimb
1079,25.0,80.0,75.0,8.0,14.0,[],0.0,Random,No Config,HillClimb
1080,25.0,76.0,75.0,15.0,15.0,[],0.0,Random,No Config,HillClimb
1081,25.0,79.0,75.0,6.0,11.0,[],0.0,Random,No Config,HillClimb
1082,25.0,78.0,75.0,22.0,20.0,[],0.0,Random,No Config,HillClimb
1083,25.0,77.0,75.0,10.0,13.0,[],0.0,Random,No Config,HillClimb
1084,25.0,79.0,75.0,11.0,16.0,[],0.0,Random,No Config,HillClimb
1085,25.0,78.0,75.0,18.0,21.0,[],0.0,Random,No Config,HillClimb
1086,25.0,78.0,75.0,13.0,13.0,"[('P10809', 'P62826')]",1.0,Random,No Config,HillClimb
1087,25.0,78.0,75.0,7.0,9.0,[],0.0,Random,No Config,HillClimb
1088,25.0,78.0,75.0,8.0,14.0,"[('Q06830', 'P78417')]",1.0,Random,No Config,HillClimb
1089,25.0,80.0,75.0,18.0,20.0,[],0.0,Random,No Config,HillClimb
1090,25.0,76.0,75.0,14.0,17.0,"[('ENSG00000102967', 'P00966')]",1.0,Random,No Config,HillClimb
1091,25.0,79.0,75.0,10.0,13.0,[],0.0,Random,No Config,HillClimb
1092,25.0,79.0,75.0,14.0,18.0,[],0.0,Random,No Config,HillClimb
1093,25.0,76.0,75.0,20.0,19.0,"[('P02743', 'P02763')]",1.0,Random,No Config,HillClimb
1094,25.0,79.0,75.0,7.0,11.0,[],0.0,Random,No Config,HillClimb
1095,25.0,81.0,75.0,16.0,21.0,[],0.0,Random,No Config,HillClimb
1096,25.0,80.0,75.0,19.0,25.0,[],0.0,Random,No Config,HillClimb
1097,25.0,77.0,75.0,27.0,23.0,"[('P17987', 'P63244')]",1.0,Random,No Config,HillClimb
1098,25.0,80.0,75.0,32.0,25.0,[],0.0,Random,No Config,HillClimb
1099,25.0,77.0,75.0,10.0,15.0,[],0.0,Random,No Config,HillClimb
1100,25.0,80.0,75.0,9.0,15.0,[],0.0,Random,No Config,HillClimb
1101,25.0,80.0,75.0,8.0,12.0,[],0.0,Random,No Config,HillClimb
1102,25.0,79.0,75.0,15.0,22.0,[],0.0,Random,No Config,HillClimb
1103,25.0,81.0,75.0,20.0,20.0,"[('ENSG00000175445', 'P0DJI9')]",1.0,Random,No Config,HillClimb
1104,25.0,78.0,75.0,14.0,18.0,[],0.0,Random,No Config,HillClimb
1105,25.0,77.0,75.0,16.0,17.0,"[('P14136', 'P07196')]",1.0,Random,No Config,HillClimb
1106,25.0,78.0,75.0,7.0,8.0,[],0.0,Random,No Config,HillClimb
1107,25.0,77.0,75.0,16.0,19.0,[],0.0,Random,No Config,HillClimb
1108,25.0,78.0,75.0,5.0,9.0,[],0.0,Random,No Config,HillClimb
1109,25.0,78.0,75.0,24.0,17.0,[],0.0,Random,No Config,HillClimb
1110,25.0,81.0,75.0,9.0,12.0,[],0.0,Random,No Config,HillClimb
1111,25.0,78.0,75.0,14.0,18.0,[],0.0,Random,No Config,HillClimb
1112,25.0,78.0,75.0,11.0,14.0,[],0.0,Random,No Config,HillClimb
1113,25.0,78.0,75.0,11.0,17.0,[],0.0,Random,No Config,HillClimb
1114,25.0,77.0,75.0,21.0,19.0,[],0.0,Random,No Config,HillClimb
1115,25.0,79.0,75.0,9.0,15.0,[],0.0,Random,No Config,HillClimb
1116,25.0,81.0,75.0,21.0,17.0,[],0.0,Random,No Config,HillClimb
1117,25.0,78.0,75.0,6.0,11.0,[],0.0,Random,No Config,HillClimb
1118,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1119,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1120,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1121,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1122,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1123,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1124,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1125,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1126,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1127,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1128,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1129,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1130,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1131,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1132,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1133,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1134,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1135,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1136,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1137,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1138,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1139,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1140,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1141,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1142,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1143,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1144,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1145,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1146,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1147,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1148,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1149,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1150,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1151,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1152,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1153,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1154,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1155,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1156,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1157,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1158,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1159,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1160,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1161,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1162,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1163,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1164,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1165,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1166,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1167,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1168,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1169,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1170,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1171,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1172,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1173,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1174,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1175,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1176,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1177,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1178,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1179,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1180,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1181,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1182,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1183,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1184,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1185,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1186,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1187,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1188,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1189,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1190,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1191,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1192,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1193,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1194,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1195,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1196,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1197,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1198,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1199,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1200,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1201,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1202,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1203,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1204,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1205,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1206,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1207,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1208,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1209,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1210,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1211,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1212,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1213,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1214,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1215,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1216,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1217,25.0,9.0,17.0,0.0,0.0,[],0.0,OnPLs,No Config,PC
1218,15.0,49.0,45.0,6.0,8.0,[],0.0,OnPLs,No Config,HillClimb
1219,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb
1220,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb
1221,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2'), ('ENSG00000109320', 'ENSG00000166165')]",3.0,OnPLs,No Config,HillClimb
1222,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb
1223,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb
1224,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb
1225,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1226,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1227,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1228,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1229,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1230,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1231,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1232,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1233,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1234,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1235,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1236,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
1237,15.0,50.0,45.0,14.0,17.0,"[('P49418', 'Q9BY11'), ('P61981', 'Q9Y2J2')]",2.0,OnPLs,No Config,HillClimb(6tiers)
